Style#,Category Name,Collection Name,Wholesale Price,Retail Price,status,Long Description,Metal Type,Diamond Quantity,Diamond Weight,Type,Qty On Hand,Memo Out,Owned,~
N3799,NECKLACE,,  37500.00,  75000.00,Yes,19 Tahitian Natural Color Cultured Pearls 13.0 X 13.5mm set in a 18K WG Necklace with 510 Diamonds = 17.38 cts,18KWG,       510,     17.38,THP,         0,         0,         0,~
N3832,PENDANT,,   2900.00,   5800.00,Yes,Single South Sea Cultured Pearl Drop 15.1 X 12.9mm set in 18K WG Chain Necklace with 39 Br Diamonds 0.71 cts,18KWG,        39,      0.71,SSP,         0,         0,         0,~
N3840,NECKLACE,AKOYA JEWL,  14000.00,  28000.00,Yes,"Five-row Necklace 21 to 30"", consist of Akoya Cultured Pearls 9.5 - 4.5 mm set with 18K WG Clasp with 7 Diamonds. =0.48 cts",18KWG,         0,      0.00,JAP,         0,         0,         0,~
N3841,PENDANT,,   2500.00,   5000.00,Yes,Single South Sea Cultured Pearl Drop 14.5 X 11.0mm set in 18K YG Chain Necklace with 71 Diamonds 0.58 ct,18KYG,        71,      0.58,SSP,         0,         0,         0,~
N3855,PENDANT,,   1800.00,   3600.00,Yes,Single Tahitian Natural Color Cultured Pearl Drop 15.9 X 11.6mm set in 18K WG Chain Necklace with 71 Diamonds 0.58 cts,18KWG,        71,      0.58,THP,         0,         0,         0,~
N3874,NECKLACE,,  17500.00,  35000.00,Yes,27 South Sea Cultured Pearls 14.4 - 12.0mm set in 18K WG Necklace with Diamond Rondelles 0.74 cts and Clasp 185 Diamonds 1.85 cts,18KWG,         0,      2.59,SSP,         0,         0,         0,~
N3888,PENDANT,,  12000.00,  24000.00,Yes,3 Golden South Sea Cultured Pearl Drop 12.4 X 13.4mm set in 18K WG/YG Chain Link Necklace with 159 Diamonds 8.82 cts,18KW/YG,       159,      8.82,GSSP,         0,         0,         0,~
N3928,PENDANT,,   2000.00,   4000.00,Yes,Single South Sea Cultured Pearl Drop 13.4 X 12.4mm set in 18K WG Chain Necklace with 5 Brilliant-cut Diamonds = 0.62 cts,18KWG,         5,      0.62,SSP,         0,         0,         0,~
N3947,NECKLACE,,   6000.00,  12000.00,Yes,"Necklace consist of 66 Tahitian Ringed Natural Color Cultured Pearls 11.0 - 9.0 mm and 15 South Sea Cultured Baroque Pearls 13.4 - 8.9 mm, set with 18K WG Clasp with Diamonds.=0.075 cts",18KWG,         0,      0.00,MULTI,         0,         0,         0,~
N3950,PENDANT,,   4600.00,   9200.00,Yes,Single Tahitian Natural Color Cultured Pearl Drop 13.1 X 12.8mm set in 18K WG Chain Necklace with 19 mix Diamonds 1.69 cts,18KWG,        19,      1.69,THP,         0,         0,         0,~
N3971,PENDANT,,   1900.00,   3800.00,Yes,Single Tahitian Natural Color Cultured Pearl Drop 15.2 X 11.3mm set in 18K WG Chain Necklace with 39 Diamonds = 0.70 cts,18KWG,        39,      0.70,THP,         0,         0,         0,~
N3987,PENDANT,,   2900.00,   5800.00,Yes,Single Tahitian Natural Color Cultured Pearl Drop 14.8 X 13.4mm set in 18K YG Chain Necklace with 16 Diamonds 0.79 cts,18KYG,        16,      0.79,THP,         0,         0,         0,~
N4005,PENDANT,,   3200.00,   6400.00,Yes,Single Tahitian Natural Color Cultured Pearl Drop 15.4 X 13.7mm set in 18K WG Chain Necklace with 16 Diamonds = 0.78 cts,18KWG,        16,      0.78,THP,         0,         0,         0,~
N4033,NECKLACE,,  32000.00,  64000.00,Yes,3 Golden South Sea Cultured Pearls Drop 15.7 X 14.1 X 12.6mm set in 18K YG Chain Necklace with 244 Diamonds = 26.16 cts,18KW/YG,       244,     26.16,GSSP,         0,         0,         0,~
N4036,PENDANT,,   5400.00,  10800.00,Yes,Single Golden South Sea Cultured Pearl Drop 17.6 X 14.0 X 13.8mm set in 18K WG/YG Necklace with 131 Brilliant-cut Diamonds = 1.37 cts and 14 Rd. Yellow Diamonds = 1.79 cts,18KW/YG,       145,      1.37,GSSP,         0,         0,         0,~
N4054,NECKLACE,,   5800.00,  11600.00,Yes,Single South Sea Cultured Pearl Button 12.2 X 11.7mm and Single South Sea Cultured Pearl Drop 15.9 X 13.4 mm set in 18K Pink Gold Flower Design Chain Necklace with 158 Diamonds 2.62 cts,18KPG,       158,      2.62,SSP,         0,         0,         0,~
N4059,PENDANT,,   3000.00,   6000.00,Yes,Golden South Sea Cultured Pearl Drop 13.5 X 13.1mm set in 18K YG Flower Design Chain Necklace with 66 Diamonds 0.53 cts,18KYG,        66,      0.53,GSSP,         0,         0,         0,~
N4076,PENDANT,,   2100.00,   4200.00,Yes,Single South Sea Cultured Pearl Drop 12.2 X 11.0mm set in 18K YG Butterfly Design Chain Necklace with 60 Diamonds 0.78 cts,18KYG,        60,      0.78,SSP,         0,         0,         0,~
N4094,FINDINGS,LEGACY,      0.00,      0.00,Yes,18K YG Pendant Chain Necklace with 1 Diamond 0.07 cts (Beth),18KYG,         1,      0.07,WHITE DIAM,         0,         0,         0,~
N4126,NECKLACE,,   7800.00,  15600.00,Yes,17 South Sea Cultured Pearls Drop 11.5 X 10.5mm set in 18K YG Ring Mesh Choker Necklace with 11 Diamonds 0.33 cts,18KYG,         0,      0.00,SSP,         0,         0,         0,~
N4147,NECKLACE,,   7700.00,  15400.00,Yes,"18K YG Chain Necklace set with Tahitian Natural Color Cultured Pearl Drop 18.6 - 15.3 mm, 3 Moonstoness=12.48 cts. and 64 Diamonds.=1.38 cts",18KYG,         0,      0.00,THP,         0,         0,         0,~
N4165,PENDANT,,   2900.00,   5800.00,Yes,Single Tahitian Natural Color Cultured Pearl Drop 13.5 - 12.4 mm set in 18K WG Flower Design Necklace with 66 Diamonds 1.20 cts,18KWG,        66,      1.20,THP,         0,         0,         0,~
N4172,PENDANT,,  12000.00,  24000.00,Yes,Single Golden South Sea Cultured Pearl Drop 16.4 -14.2mm set in 18K YG Chain Necklace with 5 Diamonds 2.99 cts,18KYG,         5,      2.99,GSSP,         0,         0,         0,~
N4185,PENDANT,,   2200.00,   4400.00,Yes,Single Tahitian Natural Color Cultured Pearl Drop 13.6 X 12.0mm set in 18K WG Butterfly Design Chain Necklace with 60 Diamonds 0.80 cts,18KWG,        60,      0.80,THP,         0,         0,         0,~
N4200,NECKLACE,AKOYA JEWL,   6600.00,  13200.00,Yes,5-Rows of Akoya Cultured Pearls 7.0 - 7.5mm set in 18K WG Necklace with 67 Diamonds 0.76 cts,18KWG,        67,      0.76,JAP,         0,         0,         0,~
N4213,NECKLACE,AKOYA JEWL,   2200.00,   4400.00,Yes,"22"" Necklace consist of Akoya Cult Pearls 7 1/2-8 mm set with 18K WG and 28 Diamonds.=0.42 cts",18KWG,         0,      0.00,JAP,         0,         0,         0,~
N4216,NECKLACE,,  19400.00,  38800.00,Yes,"30 Golden South Sea Cultured Pearls 13.7 - 10.9mm and Single Golden South Sea Cultured Pearl Drop 19.1 X 16.1 X 15.6mm set in 18K YG Necklace with 26 Mandarin Garnets 11.1 cts, 130 Diamonds 2.41 cts and 3 Tourmalines 15.26 cts",18KYG,       130,      2.41,GSSP,         0,         0,         0,~
N4221,NECKLACE,,   5600.00,  11200.00,Yes,"41"" Necklace consist of 69 Tahitian Ringed Natural Color Cult Pearls 11.1 - 9.0 set with 28 Moonstoness=45.35 cts. and 18K YG",18KYG,         0,      0.00,THP,         0,         0,         0,~
N4234,NECKLACE,,   5600.00,  11200.00,Yes,"18K WG Necklace 22"" with 33 South Sea Cult  Pearls 12.0 - 10.3 mm and16 Blue Moonstoness=23.29 cts",18KWG,         0,      0.00,SSP,         0,         0,         0,~
N4241,NECKLACE,,  10700.00,  21400.00,Yes,"18K WG Necklace with 45 Tahitian Natural Color Cult Pearls 15.2 - 9.4 mm, 15 South Sea and 12 Golden South Sea Cultured Pearls 16.4 - 9.4 mm and 122 Diamonds=1.19 cts and 65 Sapphires=61.90 ct and 26 Emeralds=16.40 ct",18KWG,         0,      0.00,MULTI,         0,         0,         0,~
N4242,NECKLACE,,  12300.00,  24600.00,Yes,"18K YG Necklace with 45 Tahitian, 23 South Sea and 2 Golden South Sea 15.1-9.8 mm and140 Diamonds=1.40 ct    and 97 Ruby Beads=126.70 cts",18KYG,         0,      0.00,MULTI,         0,         0,         0,~
N4248,NECKLACE,,   7900.00,  15800.00,Yes,31 South Sea Cultured Pearls 12.7 - 9.4mm set in 18K WG Necklace with 16 Blue Moonstones 21.76 cts,18KWG,         0,      0.00,SSP,         0,         0,         0,~
N4264,NECKLACE,,   4500.00,   9000.00,Yes,70 Tahitian Natural Color Cultured Pearls Drop 10.0 - 10.9mm set in a Necklace with 28 Moonstones 39.81 cts,18KYG,         0,      0.00,THP,         0,         0,         0,~
N4267,NECKLACE,,   1100.00,   2200.00,Yes,18K WG Necklace with141 Tahitian and Freshwater Pearls 11.4-7.0mm,18KWG,         0,      0.00,,         0,         0,         0,~
N4297,PENDANT,,  12600.00,  25200.00,Yes,2 South Sea Cultured Pearls Drop 16.9 X 14.5mm set in 18K WG Necklace with 164 Diamonds 5.57 cts,18KWG,       164,      5.57,SSP,         0,         0,         0,~
N4323,NECKLACE,,   2000.00,   4000.00,Yes,56 Tahitian Natural Color Cultured Pearls 11.9 - 11.0mm set in 18K WG Necklace with 8 Diamonds 0.06 cts,18KWG,         8,      0.06,THP,         0,         0,         0,~
N4333,NECKLACE,,    700.00,   1400.00,Yes,"18K WG Necklace Std with77 Freshwater Pearls 7-9mm, 16 Diamondss=0.25cts",18KWG,         0,      0.00,FWP,         0,         0,         0,~
N4339,NECKLACE,,   8100.00,  16200.00,Yes,"18K YG Necklace with30 So Sea Pearls Brqs 12.7-9.4mm, 121 Diamondss.=1.21cts",18KYG,         0,      0.00,SSP,         0,         0,         0,~
N4344,NECKLACE,,   6500.00,  13000.00,Yes,"18K WG Necklace with169 So Sea and Akoya Pearls 13.6-7.0mm, 40 Diamondss.=1.34cts",18KWG,         0,      0.00,SSP,         0,         0,         0,~
N4347,NECKLACE,,   1000.00,   2000.00,Yes,49 Tahitian and Freshwater Pearls 10.9 - 7.0mm set in 18K WG Necklace with 16 Rubies 8.20 cts,18KWG,         0,      0.00,THP,         0,         0,         0,~
N4348,NECKLACE,,    900.00,   1800.00,Yes,49 Tahitian and Freshwater Cultured Pearls 7.0 - 10.3mm set in 18K WG Necklace with 16 Rubies 8.40 cts,18KWG,         0,      0.00,THP,         0,         0,         0,~
N4357,NECKLACE,,   6400.00,  12800.00,Yes,18K YG Necklace with 10 Tahitian Natural Color Cultured Pearls 13.2-11.1mm and 22 Moon.=41.22cts.,18KYG,         0,      0.00,THP,         0,         0,         0,~
N4368,NECKLACE,AKOYA JEWL,   3100.00,   6200.00,Yes,"18K YG Necklace with93 Akoya and Tahitian Ringed Pearls 10.0-7.0mm, 28 Emer.=13.0cts.",18KYG,         0,      0.00,JAP,         0,         0,         0,~
N4391,NECKLACE,,   3400.00,   6800.00,Yes,39 Tahitian Natural Color Cultured Pearls 11.1 - 9.0mm set in 18K YG Necklace with 16 Gold Moonstones 31.03 cts,18KYG,         0,      0.00,THP,         0,         0,         0,~
N4392,NECKLACE,,   3950.00,   7900.00,Yes,"Tahitian Natural Color Cultured Pearls, 41pc, 11 - 13.2mm set in 18K YG Necklace with 16 Moonstones 31.03cts.",18KYG,         0,      0.00,THP,         0,         0,         0,~
N4397,NECKLACE,,   7300.00,  14600.00,Yes,69 Tahitian Ringed Natural Color Cultured Pearls 11.0 - 11.9mm set in 18K YG Necklace with 24 Moonstones 34.71 cts,18KYG,         0,      0.00,THP,         0,         0,         0,~
N4403,NECKLACE,,   2200.00,   4400.00,Yes,"18K YG Lariat Necklace with12 Tahitian Natural Color Cultured Pearls 13.2-11.1mm, 305 Moon.=349.70cts.",18KYG,         0,      0.00,THP,         0,         0,         0,~
N4408,NECKLACE,,   5500.00,  11000.00,Yes,8 Freshwater White Pearls 14.0 - 22.0mm set in 18K WG Necklace with 22 Moonstones 28.53 cts,18KWG,         0,      0.00,FWP,         0,         0,         0,~
N4410,NECKLACE,,   8500.00,  17000.00,Yes,9 South Sea Cultured Pearls Drop 11.0 - 13.5mm set in 18K WG Necklace with 16 Moonstones 20.28 cts (18 in),18KWG,         0,      0.00,SSP,         0,         0,         0,~
N4424,NECKLACE,,   1600.00,   3200.00,Yes,"18K YG Necklace w/ Single Golden So Sea Pearl Drp 13.3 - 13.0mm, 18 Dias = 0.34 cts",18KYG,         0,      0.00,GSSP,         0,         0,         0,~
N4456,NECKLACE,,  12800.00,  25600.00,Yes,11 Freshwater Pearls 25.7 - 18.7 - 12.8mm with 20 Green Moonstones 47.82 cts,18KYG,         0,      0.00,FWP,         0,         0,         0,~
N4461,NECKLACE,,   3400.00,   6800.00,Yes,18K YG Necklace with 25 Tahitian Ringed Natural Color Cultured Pearls 13.3 - 11.0mm and 12 Moon.=21.92cts.,18KYG,         0,      0.00,THP,         0,         0,         0,~
N4472,NECKLACE,,   8000.00,  16000.00,Yes,11 Golden South Sea Cultured Pearls 13.9 - 11.6mm set in 18K YG Necklace with 174 Diamonds 32.20 cts,18KYG,         0,      0.00,GSSP,         0,         0,         0,~
N4473,NECKLACE,,   8100.00,  16200.00,Yes,"18K YG Necklace with17 Gldn So Sea Pearls 13.8-11.9mm, 271 Brn Nat Col Diamondsm Bead=48.27cts.",18KYG,         0,      0.00,GSSP,         0,         0,         0,~
N4482,NECKLACE,,  10000.00,  20000.00,Yes,"18K WG Necklace with16 Sou Sea Cult Pearls 12.9-11.0mm, 17 Tahitian Ringed Nat Color Cult Pearls 13.7-11.4mm and 64 Bl Moon.=88.60cts.",18KWG,         0,      0.00,MULTI,         0,         0,         0,~
N4491,NECKLACE,,   1200.00,   2400.00,Yes,18KYG Necklace with 3 Tahitian Natural Color Cultured Pearls 11.3-10.2mm,18KYG,         0,      0.00,THP,         0,         0,         0,~
N4501M,UNFOUND,,      0.00,      0.00,Yes,"18K WG Necklace w/ 15 Golden So Sea Cult Pearls = 14-11.4mm, 1231 Dia = 26.31ct",,         0,      0.00,GSSP,         0,         0,         0,~
N4542,NECKLACE,,  12600.00,  25200.00,Yes,"18K YG Necklace with 28 South Sea Cultured Pearls 11.6 - 11.1mm, 54 Moonstoness 77.24ct, 56 Emeralds 30.91ct",18KYG,         0,      0.00,SSP,         0,         0,         0,~
N4544,NECKLACE,,  14300.00,  28600.00,Yes,31 South Sea Cultured Pearls 12.6 - 10.0mm set in 18K WG Necklace with 64 Blue Moonstones 88.05 cts,18KWG,         0,      0.00,SSP,         0,         0,         0,~
N4551,NECKLACE,,  17900.00,  35800.00,Yes,"40"" 18KYG Necklace with 35 South Sea Cultured Pearls 12.0 - 9.9 mm, 72 Blue Moonstoness 104.10 cts",18KYG,         0,      0.00,SSP,         0,         0,         0,~
N4553,NECKLACE,,  29700.00,  59400.00,Yes,Necklace consist of 23 South Sea Cultured Pearls 13.0 - 15.5mm and 24 Tahitian Natural Color Cultured Pearls 12.5 - 15.4mm set in 18K WG Clasp,18KWG,         0,      0.00,MULTI,         0,         0,         0,~
N4565,PENDANT,,   1500.00,   3000.00,Yes,Single South Sea Cultured Pearl Drop 14.7 X 11.8mm set in 18K YG Pendant Necklace with 3 Diamonds 0.34 cts,18KYG,         3,      0.34,SSP,         0,         0,         0,~
N4567,PENDANT,,   1000.00,   2000.00,Yes,Single South Sea Cultured Pearl Drop 13.1 X 11.5mm set in 18K YG Pendant Necklace with 3 Diamonds 0.34 cts,18KYG,         0,      0.00,SSP,         0,         0,         0,~
N4568,PENDANT,,   1000.00,   2000.00,Yes,Single South Sea Cultured Pearl Drop 11.8 X 11.3mm set in 18K YG Pendant Necklace with 3 Diamonds 0.19 cts,18KYG,         3,      0.19,SSP,         0,         0,         0,~
N4573,PENDANT,,   1300.00,   2600.00,Yes,Single Tahitian Natural Color Cultured Pearl Drop 15.8 X 12.7mm set in 18K WG Pendant Necklace with 3 Diamonds 0.34 cts,18KWG,         3,      0.34,THP,         0,         0,         0,~
N4574,PENDANT,,   1200.00,   2400.00,Yes,Single South Sea Cultured Pearl Drop 13.2 X 12.5mm set in 18K WG Pendant Necklace with 3 Diamonds 0.19 cts,18KWG,         3,      0.19,SSP,         0,         0,         0,~
N4583,NECKLACE,,   2400.00,   4800.00,Yes,105 Keshi Pearls 9.3 to 11.3mm set in a 18K WG Necklace ,18KWG,         0,      0.00,KESHI,         0,         0,         0,~
N4586,NECKLACE,,    600.00,   1200.00,Yes,108 Freshwater Pearls 7.0 - 23.9mm set in a Lariat Necklace,,         0,      0.00,FWP,         0,         0,         0,~
N4588,NECKLACE,,    600.00,   1200.00,Yes,47 Freshwater Pearls  9.0 - 23.7mm set in 18K YG Necklace,18KYG,         0,      0.00,FWP,         0,         0,         0,~
N4591,PENDANT,,   8900.00,  17800.00,Yes,Single South Sea Cultured Pearl Drop 16.0 X 15.4mm set in Platinum Pendant Necklace with 1 Pear-shaped Diamond 0.79 cts,PLAT,         1,      0.79,SSP,         0,         0,         0,~
N4595,NECKLACE,,  15500.00,  31000.00,Yes,(BROKEN DOWN) 56 South Sea Cultured Pearls Baroque 12.1 - 14.8mm set in 18K YG Necklace with 96 Diamonds 0.86 cts ,18KYG,        96,      0.86,SSP,         0,         0,         0,~
N4596,NECKLACE,MOONLIGHT,  36400.00,  72800.00,Yes,"South Sea Cultured Pearls, 256 Pearls, 9 to 15.8mm set in 18K WG, 5-Row Necklace",18KWG,         0,      0.00,SSP,         0,         0,         0,~
N4598,NECKLACE,,   1200.00,   2400.00,Yes,"31.5"" Necklace consist of South Sea Cultured Baroque Pearls, 11pcs, 9.4 - 12.8mm set with 198 Faceted Black Spinels 92.86cts.",,         0,      0.00,SSP,         0,         0,         0,~
N4601,NECKLACE,,   1700.00,   3400.00,Yes,"13 Tahitian Natural Color Cultured Pearls 10.9 - 11.5mm set in a 28"" Necklace with 192 Faceted Black Spinels 86.06 cts",18KWG,         0,      0.00,THP,         0,         0,         0,~
N4602,NECKLACE,,   1300.00,   2600.00,Yes,9 Tahitian Natural Color Cultured Pearls 10.9 - 11.8mm set in a Necklace with 183 Faceted Black Spinels 82.79ct,18KWG,         0,      0.00,THP,         0,         0,         0,~
N4603,NECKLACE,,   4800.00,   9600.00,Yes,"Tahitian Natural Color Cultured Pearls, 17pc, 12- 14mm set in 18K WG Necklace with 120 Faceted Black Spinels 85.30ct",18KWG,         0,      0.00,THP,         0,         0,         0,~
N4608,NECKLACE,,  35000.00,  70000.00,Yes,128 South Sea Color Cultured Pearls 11.1 - 16.7mm set in 18K WG Necklace with 24 Diamonds 0.18 cts,18KWG,        24,      0.18,SSP,         0,         0,         0,~
N4610,NECKLACE,AKOYA JEWL,  13000.00,  26000.00,Yes,"Akoya Cultured Pearls, 121pc, 8.5 - 9mm set in 18K WG Necklace with 102 Diamonds 2.03 cts",18KWG,       102,      2.03,JAP,         0,         0,         0,~
N4611,NECKLACE,,  10300.00,  20600.00,Yes,28 Tahitian Natural Color Cultured Pearls 9.5 - 12.5mm set in 18K YG Necklace with 54 Moonstones 86.53 cts and 56 Rubies 72.80 cts,18KYG,         0,      0.00,THP,         0,         0,         0,~
N4613,NECKLACE,,  11200.00,  22400.00,Yes,25 Tahitian Natural Color Cultured Pearls 10.8 - 13.5mm set in 18K YG Necklace with 48 Moonstones 66.30 cts and 50 Emeralds 33.11 cts,18KYG,         0,      0.00,THP,         0,         0,         0,~
N4618,NECKLACE,,    600.00,   1200.00,Yes,15 Tahitian Natural Color Cultured Pearls 9.1 - 11.7mm set in a Necklace with 212 Faceted Black Spinels 95.30 cts ,,         0,      0.00,THP,         0,         0,         0,~
N4619,NECKLACE,,    600.00,   1200.00,Yes,"Tahitian Natural Color Cultured Pearls, 12pc, 9.2 - 11.1mm set in 30"" Necklace with 192 Faceted Black Spinels 92.20ct",,         0,      0.00,THP,         0,         0,         0,~
N4625,PENDANT,LEGACY,    300.00,    600.00,Yes,Akoya Cultured Pearl 8.0 - 8.5mm set in 18K YG Pendant Chain Necklace (Annie),18KYG,         0,      0.00,JAP,         0,         0,         0,~
N4627,NECKLACE,,   1500.00,   3000.00,Yes,Set of 3 Necklaces with 37 Tahitian Natural Color Cultured Pearls 8.9 - 12.3mm and 585 Faceted Black Spinel Beads 281.90ct,,         0,      0.00,THP,         0,         0,         0,~
N4629,NECKLACE,,   2000.00,   4000.00,Yes,Set of 3 Necklaces with 37 Tahitian Natural Color Cultured Pearls 10 - 10.9mm and 770 Peridot Beads 296.60ct,,         0,      0.00,THP,         0,         0,         0,~
N4630,NECKLACE,REHO,  34800.00,  69600.00,Yes,18K WG Necklace with Black Diamonds = 43.83 cts and White Diamonds = 12.73 cts,18KWG,         0,     56.56,WHITE DIAM,         0,         0,         0,~
N4631,PENDANT,LEGACY,    300.00,    600.00,Yes,Akoya Cultured Pearl 8.0 - 8.5mm set in 18K WG Pendant Chain Necklace (Annie),18KWG,         0,      0.00,JAP,         0,         0,         0,~
N4641,PENDANT,LEGACY,    430.00,    860.00,Yes,Akoya Cultured Pearl  8.0 - 8.5mm set in 18K YG Pendant Necklace with 1 Diamond 0.07 cts (Beth),18KYG,         1,      0.07,JAP,         0,         0,         0,~
N4645,PENDANT,LEGACY,    400.00,    800.00,Yes,Akoya Cultured Pearl 8.0 - 8.5mm set in 18K WG Pendant Chain Necklace with 1 Diamond 0.07 cts (Beth),18KWG,         1,      0.07,JAP,         0,         0,         0,~
